,text,target
11291,tri get thru mani amp hang talk tech ,4
11292,book cld just now have email ,0
11293,re fun ,4
11294,ur is so shitti never show so wait was suppos come did not cancel flight ,0
11295,long is ,2
11296,fli high ,4
11297,be use bc unabl get depart dest told onli use is fine ,0
11298,cant get reserv take look are not reason ,0
11299,less useless talk put back last ,0
11300,be better ,4
11301,suppos depart still contact ,0
11302,so ask attend have ice not min late flightr row ahead ,0
11303,ve been wait much longer ,0
11304,feel good be steam paid far too much ,0
11305,redeem had call negoti thank ,0
11306,total offer pay full first told sold gave crap ,0
11307,been wast amp do not appreci wheresthecustomerserviceat ,0
11308,was was open wait great finish delay ,0
11309,again emilylyonss strong suggest live tweet appreci ,0
11310,first then deadhead take overhead pay annoy ,0
11311,miss impress ,4
11312,realli middl initi els same not spend ,0
11313,veri disappoint was not allow chang check earli ,0
11314,re are hungari not work here make too difficult ,0
11315,refund total unaccept ll put social ,0
11316,pay not help loos first coach want ,0
11317,frustrat home chang phl usairway amp get back iah ,4
11318,there onli ,2
11319,are look like have check own ,0
11320,be travel clt have been rebook due ,2
11321,was has been rebook was abl give get pass ,0
11322,make pay wait is great ,0
11323,ur go wi make sure work brutal load ,0
11324,is work want pick ,0
11325,ve been there lack here care hate shitti ,0
11326,strand broken cancel flight ,0
11327,are best follow ,4
11328,arrog uncal unprofession ,0
11329,wont waiv cancel due neptun use ,0
11330,be so accommod ,4
11331,are amaz are best follow pleas ,4
11332,feel tanpa talk delay need miss be prob ,0
11333,not waiv due neptun not use pay use tic ,0
11334,are lowest rate america shame ,0
11335,are even still have been tri call is pathet ,0
11336,is joke absolut horrend guy be asham ,0
11337,cancel flight not get notmyfault waiv ,0
11338,are best follow pleas ,4
11339,waiv cancel waiv futur ripoff ,0
11340,sit load terribl ,0
11341,have been rebook has been handl veri unprofession cancel happen is uncal ,0
11342,fmjtyl delay get earlier phx ,2
11343,have now call last unaccept will wait not ,0
11344,are amaz are best follow follow back ,4
11345,ve been need re ,0
11346,was had left cramp ,0
11347,travel do good ,0
11348,do not know ve tri call are not go let know ,0
11349,get free was cancel flightl ,0
11350,was rebook suck big crappi layov veri sub ,0
11351,send phl admir allow give sibl there ,4
11352,have done sad has gotten ind head back tampa ,0
11353,hold listen shitti make hate even more is better ,0
11354,be has delay yet again love good mad ,0
11355,pleas appropro entir is delay here shouldnt have left ,0
11356,tooooo mani cancel now ,0
11357,cancel flightl refus give neveragain ,0
11358,just think am stay reschedul not absorb is ,0
11359,are ,4
11360,etc lie deceiv keep chang is reprehens ,0
11361,just want get wednesday is cancel is enough ,0
11362,about drink next ,4
11363,nice use first name veri intim be file soon be reimburs have ,4
11364,is embarrass get bad is not not have been wors ,0
11365,phl ,0
11366,yes work do finish turn gray never submit coupl now ,0
11367,late has been cancel flightl got ta intern ,0
11368,had horribl fli philadelphia constant ,0
11369,told open need wait still wait ,0
11370,board pleas get ,0
11371,still not get real readi just go care ,0
11372,miss just walk was still ,4
11373,great communic doe not exist anymor ,0
11374,travi east know ski amp did not know ,4
11375,respond came was mad not just put ,0
11376,are aa arriv wait now ,0
11377,have contact instead ask wast sit ,0
11378,believ keep happi especi was made ,0
11379,love combin usair unfortun has middl has middl initi not allow ,2
11380,had rep said not help so transfer ,0
11381,right amp away ,4
11382,tri now keep get ,0
11383,pleas pleas pleas let back so get as miss due clt ,2
11384,ve been sit now wait just use ,0
11385,is not be delay did not come work ,0
11386,made miss first now not even enter club not happi dm fix ,0
11387,pleas dm has been delay go forc miss lga ,0
11388,know just keep ,0
11389,charg is rip have is amp want reschedul same ,0
11390,is not leav have not even begun yet pleas updat websit ,0
11391,sent wrong were not work ,0
11392,also were less then help was check just left complet ,0
11393,gave doe not work either is ,0
11394,done ,2
11395,kairi clear explain are allow was allow not bos doe make ,0
11396,never have dealt such poor irrespons lga iah ,0
11397,seem rather friend have easili access ,0
11398,unfortun not think watch take rebook late now planestrainsandautomobil ,2
11399,was suppos be rdu is same schedul ,2
11400,so much been veri stress ,4
11401,too have better so much call snowbal ,0
11402,want call not use make not work sever ,0
11403,darn first upgrad wish understood ,2
11404,wait is ,0
11405,pleas updat most current updat ,0
11406,book use previous cancel flightl not get not pleas ,0
11407,absolut was amaz ,4
11408,are horrend togeth ,0
11409,inde be great ,4
11410,want back now re sit wait begin load ,0
11411,is gate tell is previous ,0
11412,is aforement want merg hit ,0
11413,was left ,2
11414,tri said did not have anywher els tri ,4
11415,best do get bill ask done ,0
11416,cancel have driven differ spent more ,0
11417,then did whole be abl put carri ,0
11418,finest ,4
11419,email is aa adopt ,0
11420,hold see just not get first quick enough ,2
11421,next wait get so run other leav ,0
11422,fabul so much look forward take ,4
11423,rebook got conflict abt extra club ,0
11424,do not tell tell actual do reach do not mind be put not even do ,0
11425,miss funer so had take back newark ,0
11426,is ,2
11427,remind never ,0
11428,had except phx ,4
11429,be nice take have ,0
11430,travel atl got cancel flightl new is cancel flightl got disconnect reflight ,0
11431,believ accept have was not ,0
11432,are unabl chang cancel got ,0
11433,is hold is stuck schedul ,2
11434,are not nice storm wrong rebook non connect ,0
11435,miss due cancel flightl make right give first make happi ,0
11436,not are somewher els is real go differ ,0
11437,get not get even were told make ,0
11438,left duke hat last say back locat thank ,2
11439,known aa get ,2
11440,book receiv is not regist ,0
11441,keep ,4
11442,are togeth just have seem take am least do is wave ,0
11443,im research notic small other reserv help ,2
11444,need contact was fli funer not make now add want pay ,0
11445,just contac eyewit cancel flight now want pay ,0
11446,chang not have call ,2
11447,call say are too busi call back late is terribl do ,0
11448,charg cancel flightl unbeliev unheard ,0
11449,was complet rip never fli am contact local ,0
11450,not believ refer seem be get realli need asap ,0
11451,less be man ,0
11452,is there ,0
11453,now am probabl go miss so have drive funer ,0
11454,charlott then birmingham previous hsv were cancel flightl ,0
11455,still ,0
11456,phl ,2
11457,is not have such poor book year is fall ubett do smth ,0
11458,disconnect be be answer simpli disconnect ,0
11459,bump first cancel joke ,0
11460,arriv sit take wish tell is ,0
11461,is date back have been sent back edream ,0
11462,do hope futur optimist ,4
11463,did not even leav sent philadelphia ,0
11464,have been tri luck need ,0
11465,tri twice min have do so not live deal ,0
11466,warm mean not go anywher els lost hope attempt rectifi ,0
11467,blow not get anywher make also lost ,0
11468,been tri talk rep now have been hold are ,0
11469,still say ,0
11470,is horribl ,0
11471,expect more tell see rebook ,0
11472,have switch not tell are ,0
11473,did been had sit onli bring back ,0
11474,have not ve been same now same ,0
11475,said was went got ,2
11476,got up am am charlott was cancel flightl onc got ,0
11477,pleas give was veri veri help is phl ,4
11478,hope get ,4
11479,well am just got am is delay not right ,0
11480,soon is possibl board st am is now am still start ,0
11481,is other use ,0
11482,make spirit have not handl veri well ,0
11483,hope is clear ,4
11484,take ,0
11485,file atlanta are nc late still not find ,0
11486,was suppos be carri come boston was carri ,0
11487,need contact asap furious ,2
11488,not even get wait speak awesom ,0
11489,almost coin now understand higher is unaccept ,0
11490,been cancel flight sm is slow ,0
11491,had cancel flightl twice now autom just goe busi signal ,0
11492,great ruin have now miss ,0
11493,has been aw had pay extra was suppos too am veri dissatisfi ,0
11494,are phl then howev miss go earlier ,0
11495,have been now cancel flightl tri rebook ,0
11496,have pay go be treat better ,0
11497,had onli hang ,0
11498,suppos chang not get onehouronhold ,0
11499,look ,2
11500,even consid continu receiv continu bad ,0
11501,ve alreadi made other ,2
11502,get back find other ,0
11503,pay reactiv are onli use certain are not even worth ,0
11504,strand has been onli aa apolog great ,0
11505,said be deni expir ago was last plan avoid possibl ,0
11506,sorri so late respond ,0
11507,believ understand was origin book sunday was cancel flight reschedul ,4
11508,aa were rude unwil help is rotten ,0
11509,filthyplan hopeidonotgetsick ,0
11510,touchdown madrid ,2
11511,due mechan was given tri make right ,0
11512,is new confirm get cancel flightl travel need be certain ,2
11513,was hrs ago cancel flight ask ,0
11514,not just frustrat was paid do get ,0
11515,dm ,2
11516,sure fix good luck nexttimeiwillflysouthwest ,0
11517,fresh make so close eat tpa ,0
11518,got cancel flightl dfw then lex need rebook ,2
11519,do have live featur re uk now cost alot ,2
11520,made miss ,0
11521,purchas main aus was cancel flightl was reschedul regular ,0
11522,just disappoint book add sit togeth more crowd not impress so far ,2
11523,respond cant cut prolong frustrat ,0
11524,did ,2
11525,connect have wait still have not been abl resolv ,0
11526,serious ohio miss ,0
11527,are jump cancel flight ve made now more cancel ridicul ,0
11528,look much more do use ,4
11529,too ,2
11530,happen combin top san late ,2
11531,great follow ,4
11532,is exact ill be fli airport dalla onli ,4
11533,doe not address am speak ,0
11534,got ,4
11535,horribl went cancel call min amp call hungupnohelp ,2
11536,submit aa ago ever even have ,0
11537,mean sit almost then yeah ,0
11538,do not think help base seem enough ,4
11539,still wait get back ,0
11540,cancel flight realli do not need much ,0
11541,andrew re sorri were uncomfort do sma ,0
11542,pleas ticket is now ,2
11543,got back eventu was rollercoast onc got got speak got fix veri quick ,4
11544,extra miss now are mess profession ,0
11545,check confirm upgrad got counter amp upgrad els ,0
11546,tri desper get book same airway same help ,0
11547,so glad be head ,4
11548,do not worri ll be send expect twice guy now ,0
11549,keep updat just hope make killeen ,4
11550,have been was drope ,0
11551,tri was told bought now aa did not bother aadv ,0
11552,did know is second lead ,2
11553,narrowli made standbi ,0
11554,not ,2
11555,order alway do was wors ever forgot ,0
11556,so much ,4
11557,doesnt chang award as long amp award remain same ,4
11558,need is not els ,0
11559,choppiest ever americanairlinesfail ,0
11560,call like uk question get revers due bereav ,2
11561,find alreadi last known ,0
11562,is such conveni ,0
